"ExhibitionID","ExhibitionNumber","ExhibitionTitle","ExhibitionCitationDate","ExhibitionBeginDate","ExhibitionEndDate","ExhibitionSortOrder","ExhibitionURL","ExhibitionRole","ExhibitionRoleinPressRelease","ConstituentID","ConstituentType","DisplayName","AlphaSort","FirstName","MiddleName","LastName","Suffix","Institution","Nationality","ConstituentBeginDate","ConstituentEndDate","ArtistBio","Gender","VIAFID","WikidataID","ULANID","ConstituentURL","Year","Count"
3989,"643","American Acquisitions: Recent Additions of Prints to the Museum Collection","[MoMA Exh. #643, April 2-May 31, 1959]",1959-04-02,"5/31/1959",722,"moma.org/calendar/exhibitions/3358","Curator","Director",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1959,37
3990,"644","Recent Sculpture U.S.A.","[MoMA Exh. #644, May 13-August 16, 1959]",1959-05-13,"8/16/1959",723,"moma.org/calendar/exhibitions/3359","Curator","Selector",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 1904–2003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1959,69
2868,"645","The New American Painting as Shown in Eight European Countries 1958–1959","[MoMA Exh. #645, May 28-September 8, 1959]",1959-05-28,"9/8/1959",724,"moma.org/calendar/exhibitions/1990","Curator","Selector",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 1904–2003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1959,18
3992,"646","Drawings, Watercolors, Collages: New Acquisitions","[MoMA Exh. #646, July 15-October 15, 1959]",1959-07-15,"10/15/1959",725,"moma.org/calendar/exhibitions/3361","Curator","Director",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1959,37
2803,"647","The Package","[MoMA Exh. #647, September 9-November 1, 1959]",1959-09-09,"11/1/1959",726,"moma.org/calendar/exhibitions/1953","Curator","Director",10488,"Individual","Mildred Constantine","Constantine Mildred","Mildred","","Constantine","","","",NA,NA,"","",2464089,"Q6850955",NA,"moma.org/artists/10488",1959,129
3994,"648","New Talent XII: Ronnie Solbert","[MoMA Exh. #648, September 15-November 1, 1959]",1959-09-15,"11/1/1959",727,"moma.org/calendar/exhibitions/3363","Curator","Selector",13806,"Individual","Alicia Legg","Legg Alicia","Alicia","","Legg","","","",NA,NA,"","Female",NA,"",NA,"moma.org/artists/13806",1959,4
3991,"649","Three Structures by Buckminster Fuller","[MoMA Exh. #649, September 22, 1959-March 1, 1960]",1959-09-22,"3/1/1960",728,"moma.org/calendar/exhibitions/3360","Curator","Director",8762,"Individual","Arthur Drexler","Drexler Arthur","Arthur","","Drexler","","","American",1921,1987,"American, 1921–1987","Male",73926436,"",NA,"moma.org/artists/8762",1959,2
3998,"650","Children's Carnival","[MoMA Exh. #650, September 22-October 18, 1959]",1959-09-22,"10/18/1959",729,"moma.org/calendar/exhibitions/3367","Curator","Director",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","","",NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1959,1
2880,"651","New Images of Man","[MoMA Exh. #651, September 30-November 29, 1959]",1959-09-30,"11/29/1959",730,"moma.org/calendar/exhibitions/2907","Curator","Selector",9899,"Individual","Peter Selz","Selz Peter","Peter","","Selz","","","American",1919,NA,"American, born Germany, 1919","",108632298,"Q2078300",NA,"moma.org/artists/9899",1959,25
3999,"652","Buckminster Fuller","[MoMA Exh. #652, October 27, 1959-November 22, 1959]",1959-10-27,"11/22/1959",731,"moma.org/calendar/exhibitions/3368","Curator","Selector",8762,"Individual","Arthur Drexler","Drexler Arthur","Arthur","","Drexler","","","American",1921,1987,"American, 1921–1987","Male",73926436,"",NA,"moma.org/artists/8762",1959,3
3993,"653","The Artist in His Studio: Photographs by Alexander Liberman","[MoMA Exh. #653, October 29, 1959-January 13, 1960]",1959-10-29,"1/13/1960",732,"moma.org/calendar/exhibitions/3362","Artist","Artist",3537,"Individual","Alexander Liberman","Liberman Alexander","Alexander","","Liberman","","","American",1912,1999,"American, born Russia. 1912–1999","Male",5735555,"Q593715",500020756,"moma.org/artists/3537",1959,1
2700,"654","30th Anniversary Special Installation - Towards the ""New"" Museum","[MoMA Exh. #654, November 18-November 29, 1959]",1959-11-18,"11/29/1959",733,"moma.org/calendar/exhibitions/2840","Artist","Artist",41,"Individual","Berenice Abbott","Abbott Berenice","Berenice","","Abbott","","","American",1898,1991,"American, 1898–1991","Female",44309674,"Q231861",500020631,"moma.org/artists/41",1959,140
2701,"655","Recent Acquisitions","[MoMA Exh. #655, December 3, 1959-January 31, 1960]",1959-12-03,"1/31/1960",734,"moma.org/calendar/exhibitions/2841","Curator","Selector",9168,"Individual","Alfred H. Barr, Jr.","Barr Alfred H. Jr.","Alfred","H.","Barr","Jr.","","American",1902,1981,"American, 1902–1981","Male",109252853,"Q711362",500241556,"moma.org/artists/9168",1959,50
2791,"656","16 Americans","[MoMA Exh. #656, December 16, 1959-February 17, 1960]",1959-12-16,"2/17/1960",735,"moma.org/calendar/exhibitions/2877","Curator","Organizer",19286,"Individual","Dorothy C. Miller","Miller Dorothy C.","Dorothy","Canning","Miller","","","American",1904,2003,"American, 1904–2003","Female",111290627,"Q5298349",500322604,"moma.org/artists/19286",1959,17
3995,"657","Art Lending Service Retrospective","[MoMA Exh. #657, January 27-March 20, 1960]",1960-01-27,"3/20/1960",736,"moma.org/calendar/exhibitions/3364","Curator","Selector",9462,"Individual","Walter Bareiss","Bareiss Walter","Walter","","Bareiss","","","",NA,NA,"","",261514271,"Q7964251",NA,"moma.org/artists/9462",1960,56
3996,"658","Sculpture and Painting by Peter Voulkos: New Talent in the Penthouse","[MoMA Exh. #658, February 1-March 13, 1960]",1960-02-01,"3/13/1960",737,"moma.org/calendar/exhibitions/3365","Curator","Selector",21440,"Individual","James Elliott","Elliott James","James","","Elliott","","","",NA,NA,"","Male",NA,"",NA,"moma.org/artists/21440",1960,3
3997,"659","The Sense of Abstraction","[MoMA Exh. #659, February 17-April 10, 1960]",1960-02-17,"4/10/1960",738,"moma.org/calendar/exhibitions/3366","Curator","Director",27619,"Individual","Kathleen Haven","Haven Kathleen","Kathleen","","Haven","","","",NA,NA,"","",NA,"",NA,"moma.org/artists/27619",1960,20
2702,"660","Claude Monet: Seasons and Moments","[MoMA Exh. #660, March 9-May 15, 1960]",1960-03-09,"5/15/1960",739,"moma.org/calendar/exhibitions/2842","Curator","Director",25816,"Individual","William C. Seitz","Seitz William C.","William","","Seitz","","","",NA,NA,"","",39518687,"",NA,"moma.org/artists/25816",1960,2
4000,"661","Homage to New York: A Self-Constructing and Self-Destroying Work of Art Conceived and Built by Jean Tinguely","[MoMA Exh. #661, March 17, 1960]",1960-03-17,"",740,"moma.org/calendar/exhibitions/3369","Artist","Artist",13727,"Individual","Billy Klüver","Klüver Billy","Billy","","Klüver","","","",1927,NA,"born 1927","Male",74056846,"Q4912866",500355427,"moma.org/artists/13727",1960,2
4149,"662","Selections from the Art Lending Service","[MoMA Exh. #662, March 24-April 17, 1960]",1960-03-24,"4/17/1960",741,"moma.org/calendar/exhibitions/3405","Installer","Installer",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1960,68
4151,"663","Fifty Modern Paintings and Sculpture Especially Donated for the Benefit of the 30th Anniversary Fund of The Museum of Modern Art","[MoMA Exh. #663, April 20, 1960]",1960-04-20,"",742,"moma.org/calendar/exhibitions/3407","Curator","[Curator]",10779,"Individual","René d'Harnoncourt","d'Harnoncourt René","René","","d'Harnoncourt","","","American",1901,1968,"American, 1901–1968","Male",176768,"Q7312958",500071210,"moma.org/artists/10779",1960,37
2618,"664","Portraits from the Museum Collection","[MoMA Exh. #664, May 4-July 5, 1960 (Auditorium &amp; First Floor); July 6-September 18, 1960 (Auditorium re-installation)]",1960-05-04,"9/18/1960",743,"moma.org/calendar/exhibitions/2806","Curator","Director",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1960,93
4150,"665","Art Education for Every Child","[MoMA Exh. #665, May 6-August 14, 1960]",1960-05-06,"8/14/1960",744,"moma.org/calendar/exhibitions/3406","Installer","Installer",10532,"Individual","Wilder Green","Green Wilder","Wilder","","Green","","","",NA,NA,"","",285717384,"",NA,"moma.org/artists/10532",1960,1
281,"666","Art Nouveau","[MoMA Exh. #666, June 8-September 6, 1960]",1960-06-08,"9/6/1960",745,"moma.org/calendar/exhibitions/2752","Curator","Selector",10488,"Individual","Mildred Constantine","Constantine Mildred","Mildred","","Constantine","","","",NA,NA,"","",2464089,"Q6850955",NA,"moma.org/artists/10488",1960,122
4152,"667","Jazz by Henri Matisse","[MoMA Exh. #667, June 17-September 19, 1960]",1960-06-17,"9/19/1960",746,"moma.org/calendar/exhibitions/3408","Artist","Artist",3832,"Individual","Henri Matisse","Matisse Henri","Henri","","Matisse","","","French",1869,1954,"French, 1869–1954","Male",42630086,"Q5589",500017300,"moma.org/artists/3832",1960,1
4147,"668","New Spanish Painting and Sculpture","[MoMA Exh. #668, July 20-September 28, 1960]",1960-07-20,"9/28/1960",747,"moma.org/calendar/exhibitions/2555","Curator","Director",12072,"Individual","Frank O'Hara","O'Hara Frank","Frank","","O'Hara","","","American",1926,1966,"American, 1926–1966","Male",51698966,"Q951010",NA,"moma.org/artists/12072",1960,17
4148,"669","Baden, Gaudnek, Rabkin: New Talent Exhibition","[MoMA Exh. #669, September 20-October 30, 1960]",1960-09-20,"10/30/1960",748,"moma.org/calendar/exhibitions/3404","Curator","Selector",9899,"Individual","Peter Selz","Selz Peter","Peter","","Selz","","","American",1919,NA,"American, born Germany, 1919","",108632298,"Q2078300",NA,"moma.org/artists/9899",1960,4
4146,"670","Visionary Architecture","[MoMA Exh. #670, September 29-December 4, 1960]",1960-09-29,"12/4/1960",749,"moma.org/calendar/exhibitions/2554","Curator","Selector",8762,"Individual","Arthur Drexler","Drexler Arthur","Arthur","","Drexler","","","American",1921,1987,"American, 1921–1987","Male",73926436,"",NA,"moma.org/artists/8762",1960,24
4153,"671","Photographs for Collectors","[MoMA Exh. #671, October 1-October 16, 1960]",1960-10-01,"10/16/1960",750,"moma.org/calendar/exhibitions/3409","Curator","Supervisor",5623,"Individual","Edward Steichen","Steichen Edward","Edward","","Steichen","","","American",1879,1973,"American, born Luxembourg. 1879–1973","Male",73926135,"Q313899",500000431,"moma.org/artists/5623",1960,68
4154,"672","Children's Outdoor Carnival of Modern Art","[MoMA Exh. #672, October 3-October 30, 1960]",1960-10-03,"10/30/1960",751,"moma.org/calendar/exhibitions/3410","Curator","Supervisor",39630,"Individual","Victor D'Amico","D'Amico Victor","Victor","","D'Amico","","","",NA,NA,"","",33432178,"",NA,"moma.org/artists/39630",1960,1
4155,"673","Retrospective Exhibition: Museum of Modern Art Publications","[MoMA Exh. #673, October 8-November 27, 1960]",1960-10-08,"11/27/1960",752,"moma.org/calendar/exhibitions/3411","Installer","Installer",46366,"Individual","George Barrows","Barrows George","George","","Barrows","","","",NA,NA,"","",51380675,"",NA,"moma.org/artists/46366",1960,1
4144,"674","100 Drawings from the Museum Collection","[MoMA Exh. #674, October 11, 1960-January 2, 1961]",1960-10-11,"1/2/1961",753,"moma.org/calendar/exhibitions/3402","Curator","Selector",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1960,76
4145,"675","The Drawings of Joseph Stella","[MoMA Exh. #675, October 26-November 13, 1960]",1960-10-26,"11/13/1960",754,"moma.org/calendar/exhibitions/3403","Curator","Selector",14923,"Individual","Elaine Johnson","Johnson Elaine","Elaine","","Johnson","","","",NA,NA,"","",44291726,"",NA,"moma.org/artists/14923",1960,3
2684,"676","Fernand Léger in the Museum Collection","[MoMA Exh. #676, October 11, 1960-January 2, 1961]",1960-10-11,"1/2/1961",755,"moma.org/calendar/exhibitions/2835","Installer","Installer",9168,"Individual","Alfred H. Barr, Jr.","Barr Alfred H. Jr.","Alfred","H.","Barr","Jr.","","American",1902,1981,"American, 1902–1981","Male",109252853,"Q711362",500241556,"moma.org/artists/9168",1960,2
4156,"676a","Prints for Christmas: A Sale for Members","[MoMA Exh. #676a, November 22-December 11, 1960]",1960-11-22,"12/11/1960",756,"moma.org/calendar/exhibitions/3412","","",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",1960,1
4336,"676b","Birds and Beasts from the Museum of Modern Art","[MoMA Exh. #676b, December 3, 1960-January 8, 1961]",1960-12-03,"1/8/1961",757,"moma.org/calendar/exhibitions/3517","Curator","Selector",9168,"Individual","Alfred H. Barr, Jr.","Barr Alfred H. Jr.","Alfred","H.","Barr","Jr.","","American",1902,1981,"American, 1902–1981","Male",109252853,"Q711362",500241556,"moma.org/artists/9168",1960,29
279,"677","Film Posters","[MoMA Exh. #677, December 14, 1960-February 23, 1961]",1960-12-14,"2/23/1961",758,"moma.org/calendar/exhibitions/2751","Curator","Selector",10488,"Individual","Mildred Constantine","Constantine Mildred","Mildred","","Constantine","","","",NA,NA,"","",2464089,"Q6850955",NA,"moma.org/artists/10488",1960,29
2749,"678","Recent Acquisitions","[MoMA Exh. #678, December 21, 1960-February 5, 1961]",1960-12-21,"2/5/1961",759,"moma.org/calendar/exhibitions/2864","Curator","Selector",10488,"Individual","Mildred Constantine","Constantine Mildred","Mildred","","Constantine","","","",NA,NA,"","",2464089,"Q6850955",NA,"moma.org/artists/10488",1960,225
4162,"679","Mark Rothko","[MoMA Exh. #679, January 18-March 12, 1961]",1961-01-18,"3/12/1961",760,"moma.org/calendar/exhibitions/2557","Curator","Selector",9899,"Individual","Peter Selz","Selz Peter","Peter","","Selz","","","American",1919,NA,"American, born Germany, 1919","",108632298,"Q2078300",NA,"moma.org/artists/9899",1961,2
4337,"679a","Painting and Sculpture from the James Thrall Soby Collection","[MoMA Exh. #679a, February 1-March 4, 1961]",1961-02-01,"3/4/1961",761,"moma.org/calendar/exhibitions/3518","Artist","Artist",272,"Individual","Francis Bacon","Bacon Francis","Francis","","Bacon","","","British",1909,1992,"British, born Ireland. 1909–1992","Male",14789843,"Q154340",500021153,"moma.org/artists/272",1961,37
2662,"680","Max Ernst","[MoMA Exh. #680, March 1-May 8, 1961]",1961-03-01,"5/8/1961",762,"moma.org/calendar/exhibitions/1883","Curator","Director",10244,"Individual","William S. Lieberman","Lieberman William S.","William","S.","Lieberman","","","American",1923,2005,"American, 1923–2005","Male",109190713,"Q19997602",NA,"moma.org/artists/10244",1961,2
4163,"680a","Max Ernst","[MoMA Exh. #680a, March 1-May 21, 1961]",1961-03-01,"5/21/1961",763,"moma.org/calendar/exhibitions/3417","Artist","Artist",1752,"Individual","Max Ernst","Ernst Max","Max","","Ernst","","","French",1891,1976,"French, born Germany. 1891–1976","Male",24601103,"Q154842",500115729,"moma.org/artists/1752",1961,1
4164,"681","Norbert Kricke","[MoMA Exh. #681, March 1-April 2, 1961]",1961-03-01,"4/2/1961",764,"moma.org/calendar/exhibitions/3418","Curator","Director",9899,"Individual","Peter Selz","Selz Peter","Peter","","Selz","","","American",1919,NA,"American, born Germany, 1919","",108632298,"Q2078300",NA,"moma.org/artists/9899",1961,3
4161,"682","Steichen the Photographer","[MoMA Exh. #682, March 28-May 30, 1961]",1961-03-28,"5/30/1961",765,"moma.org/calendar/exhibitions/3416","Curator","[Curator]",10779,"Individual","René d'Harnoncourt","d'Harnoncourt René","René","","d'Harnoncourt","","","American",1901,1968,"American, 1901–1968","Male",176768,"Q7312958",500071210,"moma.org/artists/10779",1961,3
4160,"683","Tangible Motion Sculpture by Len Lye","[MoMA Exh. #683, April 5, 1961]",1961-04-05,"",766,"moma.org/calendar/exhibitions/3415","Curator","[Curator]",25816,"Individual","William C. Seitz","Seitz William C.","William","","Seitz","","","",NA,NA,"","",39518687,"",NA,"moma.org/artists/25816",1961,2
2722,"684","America Seen: Between The Wars","[MoMA Exh. #684, April 25-August 7, 1961]",1961-04-25,"8/7/1961",767,"moma.org/calendar/exhibitions/2853","Artist","Artist",253,"Individual","Awa Tsireh (Alfonso Roybal)","Awa Tsireh (Alfonso Roybal)","","","Awa Tsireh (Alfonso Roybal)","","","American",1900,1955,"American, 1900–1955","Male",NA,"",NA,"moma.org/artists/253",1961,34
2644,"685","Futurism","[MoMA Exh. #685, May 30-September 5, 1961]",1961-05-30,"9/5/1961",768,"moma.org/calendar/exhibitions/2821","Curator","Selector",9899,"Individual","Peter Selz","Selz Peter","Peter","","Selz","","","American",1919,NA,"American, born Germany, 1919","",108632298,"Q2078300",NA,"moma.org/artists/9899",1961,12
4158,"686","Boccioni Drawings and Etchings from the Collection of Mr. and Mrs. Harry Winston","[MoMA Exh. #686, May 30-August 6, 1961]",1961-05-30,"8/6/1961",769,"moma.org/calendar/exhibitions/3414","Curator","Selector",9899,"Individual","Peter Selz","Selz Peter","Peter","","Selz","","","American",1919,NA,"American, born Germany, 1919","",108632298,"Q2078300",NA,"moma.org/artists/9899",1961,3
